2017-10-27,06:39:00,0500FCHAT002,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-26-T0
2017-10-27,08:27:00,0500FMARC092,0500FMARC069,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-27-T0
2017-10-27,08:32:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-28-T0
2017-10-27,09:02:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-29-T0
2017-10-27,10:02:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-30-T0
2017-10-27,09:19:00,0500FMARC058,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-31-T0
2017-10-27,10:19:00,0500FMARC058,0500FMARC069,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-32-T0
2017-10-27,11:02:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-33-T0
2017-10-27,12:02:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-34-T0
2017-10-27,11:19:00,0500FMARC058,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-35-T0
2017-10-27,12:19:00,0500FMARC058,0500FMARC069,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-36-T0
2017-10-27,13:02:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-37-T0
2017-10-27,14:02:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-38-T0
2017-10-27,13:19:00,0500FMARC058,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-39-T0
2017-10-27,14:19:00,0500FMARC058,0500FMARC069,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-40-T0
2017-10-27,15:02:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-41-T0
2017-10-27,15:32:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-42-T0
2017-10-27,15:39:00,0500FMARC024,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-43-T0
2017-10-27,17:04:00,0500FMARC058,0500FMARC069,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-45-T0
2017-10-27,17:17:00,0500FWHIY023,0590PQG06,20-33-A-y08-1,Peterborough - Whittlesey - March ( - Chatteris),2017-10-10,2018-04-13,33,SCPB,VJ_20-33-A-y08-1-46-T0
2017-10-27,06:45:00,0500FMARC032,0500HHUNT090,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-1-T0
2017-10-27,08:52:00,0500FMARC032,0500HHUNT050,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-2-T0
2017-10-27,11:22:00,0500FCHAT011,0500HHUNT050,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-3-T0
2017-10-27,12:22:00,0500FCHAT011,0500HHUNT050,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-4-T0
2017-10-27,14:22:00,0500FCHAT011,0500HHUNT050,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-5-T0
2017-10-27,16:22:00,0500FCHAT011,0500HHUNT050,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-6-T0
2017-10-27,08:20:00,0500FCHAT011,0500FMARC024,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-7-T0
2017-10-27,10:23:00,0500HHUNT088,0500FCHAT011,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-8-T0
2017-10-27,11:23:00,0500HHUNT088,0500FCHAT011,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-9-T0
2017-10-27,13:23:00,0500HHUNT088,0500FCHAT011,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-10-T0
2017-10-27,15:23:00,0500HHUNT088,0500FCHAT011,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-11-T0
2017-10-27,18:45:00,0500HHUNT088,0500FMARC024,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-12-T0
2017-10-27,07:52:00,0500FMARC032,0500FCHAT011,20-35-C-y08-1,March - Chatteris - Huntingdon,2017-10-10,2018-04-13,35,SCHU,VJ_20-35-C-y08-1-13-T0
2017-10-27,06:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-2-T0
2017-10-27,06:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-4-T0
2017-10-27,06:42:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-6-T0
2017-10-27,07:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-8-T0
2017-10-27,07:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-10-T0
2017-10-27,07:42:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-12-T0
2017-10-27,08:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-14-T0
2017-10-27,08:27:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-16-T0
2017-10-27,08:47:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-18-T0
2017-10-27,09:07:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-20-T0
2017-10-27,09:27:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-22-T0
2017-10-27,09:47:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-24-T0
2017-10-27,10:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-26-T0
2017-10-27,10:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-28-T0
2017-10-27,10:42:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-30-T0
2017-10-27,11:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-32-T0
2017-10-27,11:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-34-T0
2017-10-27,11:42:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-36-T0
2017-10-27,12:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-38-T0
2017-10-27,12:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-40-T0
2017-10-27,12:42:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-42-T0
2017-10-27,13:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-44-T0
2017-10-27,13:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-46-T0
2017-10-27,13:42:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-48-T0
2017-10-27,14:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-50-T0
2017-10-27,14:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-52-T0
2017-10-27,14:42:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-54-T0
2017-10-27,15:02:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-56-T0
2017-10-27,15:22:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-58-T0
2017-10-27,06:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-60-T0
2017-10-27,07:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-62-T0
2017-10-27,07:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-64-T0
2017-10-27,07:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-66-T0
2017-10-27,08:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-68-T0
2017-10-27,08:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-70-T0
2017-10-27,08:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-72-T0
2017-10-27,09:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-74-T0
2017-10-27,09:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-76-T0
2017-10-27,09:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-78-T0
2017-10-27,10:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-80-T0
2017-10-27,10:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-82-T0
2017-10-27,10:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-84-T0
2017-10-27,11:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-86-T0
2017-10-27,11:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-88-T0
2017-10-27,11:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-90-T0
2017-10-27,12:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-92-T0
2017-10-27,12:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-94-T0
2017-10-27,12:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-96-T0
2017-10-27,13:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-98-T0
2017-10-27,13:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-100-T0
2017-10-27,13:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-102-T0
2017-10-27,14:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-104-T0
2017-10-27,14:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-106-T0
2017-10-27,14:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-108-T0
2017-10-27,15:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-110-T0
2017-10-27,15:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-112-T0
2017-10-27,15:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-114-T0
2017-10-27,16:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-116-T0
2017-10-27,16:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-118-T0
2017-10-27,16:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-120-T0
2017-10-27,17:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-122-T0
2017-10-27,17:35:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-124-T0
2017-10-27,17:55:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-126-T0
2017-10-27,18:15:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-128-T0
2017-10-27,18:45:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-130-T0
2017-10-27,19:45:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-132-T0
2017-10-27,20:45:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-134-T0
2017-10-27,21:45:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-136-T0
2017-10-27,22:45:00,0500CCITY484,0500SCAMB011,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-138-T0
2017-10-27,15:47:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-140-T0
2017-10-27,16:07:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-142-T0
2017-10-27,16:27:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-144-T0
2017-10-27,16:47:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-146-T0
2017-10-27,17:07:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-148-T0
2017-10-27,17:27:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-150-T0
2017-10-27,17:47:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-152-T0
2017-10-27,18:07:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-154-T0
2017-10-27,18:27:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-156-T0
2017-10-27,18:47:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-158-T0
2017-10-27,19:12:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-160-T0
2017-10-27,20:12:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-162-T0
2017-10-27,21:12:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-164-T0
2017-10-27,22:12:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-166-T0
2017-10-27,23:12:00,0500SCAMB011,0500CCITY484,20-4-_-y08-1,Cambridge - Hardwick - Cambourne,2017-10-10,2018-04-13,4|Citi,SCCM,VJ_20-4-_-y08-1-168-T0
2017-10-27,10:58:00,0500HSTIL008,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-1-T0
2017-10-27,09:58:00,0500HSTIL008,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-2-T0
2017-10-27,12:58:00,0500HSTIL008,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-3-T0
2017-10-27,13:58:00,0500HSTIL008,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-4-T0
2017-10-27,15:10:00,0500HSAWT006,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-5-T0
2017-10-27,16:48:00,0500HSTIL008,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-6-T0
2017-10-27,18:08:00,0500HSTIL008,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-7-T0
2017-10-27,19:08:00,0500HSTIL008,0590PQG08,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-8-T0
2017-10-27,06:30:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-11-T0
2017-10-27,07:30:00,0590PQG08,0500HSAWT005,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-12-T0
2017-10-27,09:30:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-13-T0
2017-10-27,10:30:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-14-T0
2017-10-27,11:30:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-15-T0
2017-10-27,12:30:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-16-T0
2017-10-27,13:30:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-17-T0
2017-10-27,14:30:00,0590PQG08,0500HSAWT005,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-18-T0
2017-10-27,16:20:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-19-T0
2017-10-27,17:40:00,0590PQG08,0500HSTIL008,20-46-A-y08-1,Peterborough - Yaxley - Stilton - Sawtry,2017-10-10,2018-04-13,46,SCPB,VJ_20-46-A-y08-1-20-T0
